,setup_prob_add,setup_prob_del,setup_prob_change,setup_actual_add,setup_actual_del,setup_actual_change,predict_prob_add,predict_prob_del,predict_prob_change,predict_actual_add,predict_actual_del,predict_actual_change,update_prob_add,update_prob_del,update_prob_change,update_actual_add,update_actual_del,update_actual_change
18,0.7433999999999998,0.15660000000000004,0.12935160000000007,6,4,5,0.6975426265822785,0.2024573734177238,0.12392147791139244,412,437,1130,0.690825,0.20917500000000008,0.12284949000000002,7,1,12
19,0.7433999999999998,0.15660000000000004,0.12935160000000007,6,4,3,0.6482296700401525,0.25177032995984416,0.11572839552803646,1714,2180,5465,0.6363522308693079,0.26364776913069193,0.11747783849934951,49,33,82
20,0.7433999999999998,0.15660000000000004,0.12935160000000007,6,1,8,0.7139785137085138,0.1860214862914864,0.13946252034632034,164,110,349,0.6853263157894737,0.21467368421052638,0.1405901810526316,9,3,17
21,0.7127999999999999,0.18719999999999995,0.1482624,7,0,6,0.7051419054390331,0.1948580945609669,0.15230074489868467,47,27,73,0.6453480351382742,0.25465196486172575,0.1795464475695452,326,213,472
22,0.8208000000000001,0.07919999999999996,0.0722304,2,3,8,0.6906318755350288,0.20936812446495573,0.08741944848732593,3004,3859,9541,0.6098553277811298,0.29014467221887025,0.1179428307099237,238,179,418
23,0.7127999999999999,0.18719999999999995,0.1482624,3,2,9,0.7062604444444444,0.19373955555555555,0.151277776,39,23,72,0.6575952609490726,0.24240473905092738,0.17282300571224163,258,199,522
24,0.7091999999999998,0.19079999999999991,0.15035040000000002,2,3,8,0.70872,0.19127999999999992,0.15062016,4,3,8,0.6724251034762277,0.2275748965237721,0.16870776463288947,211,169,391
25,0.747,0.15300000000000005,0.12699,6,1,8,0.7452000000000001,0.15480000000000002,0.12816432000000003,5,1,8,0.7036954973937617,0.19630450260623813,0.15149106119785122,260,155,405
26,0.7433999999999998,0.15660000000000004,0.12935160000000007,5,4,6,0.7417199999999998,0.15828000000000006,0.1304292,2,3,9,0.7412399999999999,0.15876000000000007,0.13073256000000003,2,5,7
27,0.747,0.15300000000000005,0.12699,4,4,7,0.7458000000000001,0.15420000000000003,0.12776712,4,3,6,0.7090104853134405,0.1909895146865595,0.14867995386937644,216,153,325
28,0.6408000000000003,0.2592,0.18455040000000003,3,2,9,0.6374158441558443,0.2625841558441559,0.1858708285714286,23,31,40,0.5767462589749572,0.3232537410250427,0.20478690875004546,317,208,551
29,0.7182000000000001,0.18179999999999996,0.14507640000000002,6,1,7,0.6706256685261834,0.2293743314738166,0.13785028936476518,806,1015,2486,0.6162632293152392,0.28373677068476083,0.16223209806563735,304,204,517
30,0.5579999999999999,0.3419999999999999,0.21204000000000003,3,5,4,0.5492776963350785,0.35072230366492135,0.21262679999999995,53,30,90,0.4940959279256398,0.40590407207436024,0.21495457894604217,305,221,520
31,0.7127999999999999,0.18719999999999995,0.1482624,6,1,7,0.71052,0.18947999999999998,0.14957447999999998,6,4,5,0.6739678450676467,0.22603215493235324,0.16790163824361784,236,188,429
32,0.6120000000000001,0.288,0.19584000000000001,4,1,8,0.5799088363636365,0.3200911636363633,0.1903990697454546,182,142,406,0.5189949269698603,0.3810050730301399,0.1968282284952139,317,227,578
33,0.6822,0.2178,0.16509239999999997,3,3,8,0.6786257142857143,0.22137428571428577,0.16680377142857145,17,5,16,0.6212753311271413,0.27872466887285846,0.18970555845766662,328,230,540
34,0.7452000000000001,0.1548,0.12817440000000002,5,2,7,0.7419072727272727,0.15809272727272733,0.13028139272727277,15,9,12,0.7373999999999999,0.1626,0.13305576000000002,5,3,5
